H_agua(min), H_relativa(max), voltaje, medición, H_suelo
1.08, 2.54, 4.00, 1.52, 70.02
1.08, 2.54, 4.00, 1.52, 70.02
1.08, 2.54, 4.00, 1.52, 70.02
1.08, 2.54, 4.00, 1.52, 70.03
1.08, 2.54, 4.00, 1.52, 70.03
1.08, 2.54, 4.00, 1.52, 70.03
1.08, 2.54, 4.00, 1.52, 70.03
1.08, 2.54, 4.00, 1.52, 70.03
1.08, 2.54, 4.00, 1.52, 70.03
1.08, 2.54, 4.00, 1.52, 70.04
1.08, 2.54, 4.00, 1.52, 70.04
1.08, 2.54, 4.00, 1.52, 70.04
1.08, 2.54, 4.00, 1.52, 70.04
1.08, 2.54, 4.00, 1.52, 70.05
1.08, 2.54, 4.00, 1.52, 70.05
1.08, 2.54, 4.00, 1.52, 70.04
1.08, 2.54, 4.00, 1.52, 70.04
1.08, 2.54, 4.00, 1.52, 70.05
1.08, 2.54, 4.00, 1.52, 70.05
1.08, 2.54, 4.00, 1.52, 70.05
1.08, 2.54, 4.00, 1.52, 70.05
1.08, 2.54, 4.00, 1.52, 70.05
1.08, 2.54, 4.00, 1.52, 70.06
1.08, 2.54, 4.00, 1.52, 70.07
1.08, 2.54, 4.00, 1.52, 70.07
1.08, 2.54, 4.00, 1.52, 70.07
1.08, 2.54, 4.00, 1.52, 70.07
1.08, 2.54, 4.00, 1.52, 70.07
1.08, 2.54, 4.00, 1.52, 70.07
1.08, 2.54, 4.00, 1.52, 70.08
1.08, 2.54, 4.00, 1.52, 70.08
1.08, 2.54, 4.00, 1.52, 70.08
1.08, 2.54, 4.00, 1.52, 70.08
1.08, 2.54, 4.00, 1.52, 70.08
1.08, 2.54, 4.00, 1.52, 70.09
1.08, 2.54, 4.00, 1.52, 70.09
1.08, 2.54, 4.00, 1.52, 70.10
1.08, 2.54, 4.00, 1.52, 70.10
1.08, 2.54, 4.00, 1.52, 70.10
1.08, 2.54, 4.00, 1.52, 70.10
1.08, 2.54, 4.00, 1.52, 70.10
1.08, 2.54, 4.00, 1.52, 70.11
1.08, 2.54, 4.00, 1.52, 70.11
1.08, 2.54, 4.00, 1.52, 70.11
1.08, 2.54, 4.00, 1.52, 70.12
1.08, 2.54, 4.00, 1.52, 70.12
1.08, 2.54, 4.00, 1.52, 70.13
1.08, 2.54, 4.00, 1.52, 70.13
1.08, 2.54, 4.00, 1.52, 70.13
1.08, 2.54, 4.00, 1.52, 70.13
1.08, 2.54, 4.00, 1.52, 70.14
1.08, 2.54, 4.00, 1.52, 70.14
1.08, 2.54, 4.00, 1.52, 70.15
1.08, 2.54, 4.00, 1.52, 70.15
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.15
1.08, 2.54, 4.00, 1.52, 70.15
1.08, 2.54, 4.00, 1.52, 70.15
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.16
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.17
1.08, 2.54, 4.00, 1.52, 70.18
1.08, 2.54, 4.00, 1.52, 70.18
1.08, 2.54, 4.00, 1.52, 70.18
1.08, 2.54, 4.00, 1.52, 70.18
1.08, 2.54, 4.00, 1.52, 70.18
1.08, 2.54, 4.00, 1.52, 70.18
1.08, 2.54, 4.00, 1.52, 70.19
1.08, 2.54, 4.00, 1.52, 70.19
1.08, 2.54, 4.00, 1.52, 70.19
1.08, 2.54, 4.00, 1.52, 70.19
1.08, 2.54, 4.00, 1.52, 70.19
1.08, 2.54, 4.00, 1.52, 70.19
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.20
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.21
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.22
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.23
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.24
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.25
1.08, 2.54, 4.00, 1.52, 70.26
1.08, 2.54, 4.00, 1.52, 70.26
1.08, 2.54, 4.00, 1.52, 70.27
1.08, 2.54, 4.00, 1.52, 70.26
1.08, 2.54, 4.00, 1.52, 70.27
1.08, 2.54, 4.00, 1.52, 70.27
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.27
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.28
1.08, 2.54, 4.00, 1.52, 70.29
1.08, 2.54, 4.00, 1.52, 70.29
1.08, 2.54, 4.00, 1.52, 70.30
1.08, 2.54, 4.00, 1.52, 70.30
1.08, 2.54, 4.00, 1.52, 70.30
1.08, 2.54, 4.00, 1.52, 70.30
1.08, 2.54, 4.00, 1.52, 70.30
1.08, 2.54, 4.00, 1.52, 70.30
1.08, 2.54, 4.00, 1.52, 70.31
1.08, 2.54, 4.00, 1.52, 70.31
1.08, 2.54, 4.00, 1.52, 70.32
1.08, 2.54, 4.00, 1.52, 70.32
1.08, 2.54, 4.00, 1.52, 70.32
1.08, 2.54, 4.00, 1.52, 70.33
1.08, 2.54, 4.00, 1.52, 70.34
1.08, 2.54, 4.00, 1.52, 70.34
1.08, 2.54, 4.00, 1.52, 70.35
1.08, 2.54, 4.00, 1.52, 70.35
1.08, 2.54, 4.00, 1.52, 70.35
1.08, 2.54, 4.00, 1.52, 70.35
1.08, 2.54, 4.00, 1.52, 70.35
1.08, 2.54, 4.00, 1.51, 70.35
1.08, 2.54, 4.00, 1.51, 70.35
1.08, 2.54, 4.00, 1.51, 70.36
1.08, 2.54, 4.00, 1.51, 70.36
1.08, 2.54, 4.00, 1.51, 70.36
1.08, 2.54, 4.00, 1.51, 70.37
1.08, 2.54, 4.00, 1.51, 70.37
1.08, 2.54, 4.00, 1.51, 70.37
1.08, 2.54, 4.00, 1.51, 70.37
1.08, 2.54, 4.00, 1.51, 70.38
1.08, 2.54, 4.00, 1.51, 70.38
1.08, 2.54, 4.00, 1.51, 70.39
1.08, 2.54, 4.00, 1.51, 70.39
1.08, 2.54, 4.00, 1.51, 70.39
1.08, 2.54, 4.00, 1.51, 70.39
1.08, 2.54, 4.00, 1.51, 70.39
1.08, 2.54, 4.00, 1.51, 70.39
1.08, 2.54, 4.00, 1.51, 70.39
1.08, 2.54, 4.00, 1.51, 70.40
1.08, 2.54, 4.00, 1.51, 70.40
1.08, 2.54, 4.00, 1.51, 70.40
1.08, 2.54, 4.00, 1.51, 70.40
1.08, 2.54, 4.00, 1.51, 70.40
1.08, 2.54, 4.00, 1.51, 70.40
1.08, 2.54, 4.00, 1.51, 70.40
1.08, 2.54, 4.00, 1.51, 70.40
1.08, 2.54, 4.00, 1.51, 70.41
1.08, 2.54, 4.00, 1.51, 70.41
1.08, 2.54, 4.00, 1.51, 70.41
1.08, 2.54, 4.00, 1.51, 70.41
1.08, 2.54, 4.00, 1.51, 70.41
1.08, 2.54, 4.00, 1.51, 70.41
1.08, 2.54, 4.00, 1.51, 70.42
1.08, 2.54, 4.00, 1.51, 70.41
1.08, 2.54, 4.00, 1.51, 70.42
1.08, 2.54, 4.00, 1.51, 70.42
1.08, 2.54, 4.00, 1.51, 70.42
1.08, 2.54, 4.00, 1.51, 70.42
1.08, 2.54, 4.00, 1.51, 70.42
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.42
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.43
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.44
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.45
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.46
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.47
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.48
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.49
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.50
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.51
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.52
1.08, 2.54, 4.00, 1.51, 70.53
1.08, 2.54, 4.00, 1.51, 70.53
1.08, 2.54, 4.00, 1.51, 70.53
1.08, 2.54, 4.00, 1.51, 70.53
1.08, 2.54, 4.00, 1.51, 70.53
1.08, 2.54, 4.00, 1.51, 70.53
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.53
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.55
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.54
1.08, 2.54, 4.00, 1.51, 70.55
1.08, 2.54, 4.00, 1.51, 70.55
1.08, 2.54, 4.00, 1.51, 70.55
1.08, 2.54, 4.00, 1.51, 70.56
1.08, 2.54, 4.00, 1.51, 70.56
1.08, 2.54, 4.00, 1.51, 70.57
1.08, 2.54, 4.00, 1.51, 70.57
1.08, 2.54, 4.00, 1.51, 70.57
1.08, 2.54, 4.00, 1.51, 70.58
1.08, 2.54, 4.00, 1.51, 70.57
1.08, 2.54, 4.00, 1.51, 70.57
1.08, 2.54, 4.00, 1.51, 70.57
1.08, 2.54, 4.00, 1.51, 70.58
1.08, 2.54, 4.00, 1.51, 70.58
1.08, 2.54, 4.00, 1.51, 70.58
1.08, 2.54, 4.00, 1.51, 70.59
1.08, 2.54, 4.00, 1.51, 70.59
1.08, 2.54, 4.00, 1.51, 70.59
1.08, 2.54, 4.00, 1.51, 70.59
1.08, 2.54, 4.00, 1.51, 70.59
1.08, 2.54, 4.00, 1.51, 70.60
1.08, 2.54, 4.00, 1.51, 70.60
1.08, 2.54, 4.00, 1.51, 70.60
1.08, 2.54, 4.00, 1.51, 70.60
1.08, 2.54, 4.00, 1.51, 70.60
1.08, 2.54, 4.00, 1.51, 70.60
1.08, 2.54, 4.00, 1.51, 70.61
1.08, 2.54, 4.00, 1.51, 70.61
1.08, 2.54, 4.00, 1.51, 70.61
1.08, 2.54, 4.00, 1.51, 70.61
1.08, 2.54, 4.00, 1.51, 70.62
1.08, 2.54, 4.00, 1.51, 70.63
1.08, 2.54, 4.00, 1.51, 70.63
1.08, 2.54, 4.00, 1.51, 70.63
1.08, 2.54, 4.00, 1.51, 70.63
1.08, 2.54, 4.00, 1.51, 70.63
1.08, 2.54, 4.00, 1.51, 70.64
1.08, 2.54, 4.00, 1.51, 70.64
1.08, 2.54, 4.00, 1.51, 70.64
1.08, 2.54, 4.00, 1.51, 70.64
1.08, 2.54, 4.00, 1.51, 70.64
1.08, 2.54, 4.00, 1.51, 70.64
1.08, 2.54, 4.00, 1.51, 70.65
1.08, 2.54, 4.00, 1.51, 70.65
1.08, 2.54, 4.00, 1.51, 70.65
1.08, 2.54, 4.00, 1.51, 70.65
1.08, 2.54, 4.00, 1.51, 70.66
1.08, 2.54, 4.00, 1.51, 70.66
1.08, 2.54, 4.00, 1.51, 70.66
1.08, 2.54, 4.00, 1.51, 70.66
1.08, 2.54, 4.00, 1.51, 70.66
1.08, 2.54, 4.00, 1.51, 70.66
1.08, 2.54, 4.00, 1.51, 70.66
1.08, 2.54, 4.00, 1.51, 70.66
1.08, 2.54, 4.00, 1.51, 70.67
1.08, 2.54, 4.00, 1.51, 70.67
1.08, 2.54, 4.00, 1.51, 70.68
1.08, 2.54, 4.00, 1.51, 70.67
1.08, 2.54, 4.00, 1.51, 70.67
1.08, 2.54, 4.00, 1.51, 70.67
1.08, 2.54, 4.00, 1.51, 70.68
1.08, 2.54, 4.00, 1.51, 70.68
1.08, 2.54, 4.00, 1.51, 70.68
1.08, 2.54, 4.00, 1.51, 70.68
1.08, 2.54, 4.00, 1.51, 70.68
1.08, 2.54, 4.00, 1.51, 70.68
1.08, 2.54, 4.00, 1.51, 70.69
1.08, 2.54, 4.00, 1.51, 70.69
1.08, 2.54, 4.00, 1.51, 70.69
1.08, 2.54, 4.00, 1.51, 70.69
1.08, 2.54, 4.00, 1.51, 70.69
1.08, 2.54, 4.00, 1.51, 70.69
1.08, 2.54, 4.00, 1.51, 70.69
1.08, 2.54, 4.00, 1.51, 70.70
1.08, 2.54, 4.00, 1.51, 70.70
1.08, 2.54, 4.00, 1.51, 70.70
1.08, 2.54, 4.00, 1.51, 70.70
1.08, 2.54, 4.00, 1.51, 70.70
1.08, 2.54, 4.00, 1.51, 70.70
1.08, 2.54, 4.00, 1.51, 70.70
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.71
1.08, 2.54, 4.00, 1.51, 70.72
1.08, 2.54, 4.00, 1.51, 70.72
1.08, 2.54, 4.00, 1.51, 70.72
1.08, 2.54, 4.00, 1.51, 70.72
1.08, 2.54, 4.00, 1.51, 70.72
1.08, 2.54, 4.00, 1.51, 70.72
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.73
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.74
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.75
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.76
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.77
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.79
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.79
1.08, 2.54, 4.00, 1.51, 70.79
1.08, 2.54, 4.00, 1.51, 70.78
1.08, 2.54, 4.00, 1.51, 70.79
1.08, 2.54, 4.00, 1.51, 70.79
1.08, 2.54, 4.00, 1.51, 70.79
1.08, 2.54, 4.00, 1.51, 70.79
1.08, 2.54, 4.00, 1.51, 70.79
1.08, 2.54, 4.00, 1.51, 70.80
1.08, 2.54, 4.00, 1.51, 70.80
1.08, 2.54, 4.00, 1.51, 70.80
1.08, 2.54, 4.00, 1.51, 70.80
1.08, 2.54, 4.00, 1.51, 70.80
1.08, 2.54, 4.00, 1.51, 70.80
1.08, 2.54, 4.00, 1.51, 70.81
1.08, 2.54, 4.00, 1.51, 70.81
1.08, 2.54, 4.00, 1.51, 70.81
1.08, 2.54, 4.00, 1.51, 70.81
1.08, 2.54, 4.00, 1.51, 70.81
1.08, 2.54, 4.00, 1.51, 70.81
1.08, 2.54, 4.00, 1.51, 70.82
1.08, 2.54, 4.00, 1.51, 70.82
